date,province,city,category,commodity,price,usdprice,priceflag,pricetype
15/10/2020,BALOCHISTAN,Quetta,pulses and nuts,Lentils (moong),259.95,1.5972,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",93.43,0.5741,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Rice (coarse),70.00,0.4301,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,57.03,0.3504,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,61.12,0.3755,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Eggs,168.87,1.0376,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,milk and dairy,Milk,122.29,0.7514,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),104.56,0.6425,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (petrol-gasoline),104.47,0.6419,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Ghee (artificial),252.00,1.5484,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Oil (cooking),253.00,1.5545,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Beans(mash),235.90,1.4495,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (masur),155.70,0.9567,actual,Retail
15/10/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (moong),217.27,1.335,actual,Retail
15/10/2020,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",76.87,0.4723,actual,Retail
15/10/2020,PUNJAB,Lahore,cereals and tubers,Rice (coarse),60.00,0.3687,actual,Retail
15/10/2020,PUNJAB,Lahore,cereals and tubers,Wheat,60.40,0.3711,actual,Retail
15/10/2020,PUNJAB,Lahore,cereals and tubers,Wheat flour,43.00,0.2642,actual,Retail
15/10/2020,PUNJAB,Lahore,"meat, fish and eggs",Eggs,157.13,0.9655,actual,Retail
15/10/2020,PUNJAB,Lahore,"meat, fish and eggs",Poultry,163.04,1.0018,actual,Retail
15/10/2020,PUNJAB,Lahore,milk and dairy,Milk,90.00,0.553,actual,Retail
15/10/2020,PUNJAB,Lahore,miscellaneous food,Sugar,99.12,0.609,actual,Retail
15/10/2020,PUNJAB,Lahore,non-food,Fuel (diesel),104.56,0.6425,actual,Retail
15/10/2020,PUNJAB,Lahore,non-food,Fuel (petrol-gasoline),104.47,0.6419,actual,Retail
15/10/2020,PUNJAB,Lahore,non-food,"Wage (non-qualified labour, non-agricultural)",916.00,5.6283,actual,Retail
15/10/2020,PUNJAB,Lahore,oil and fats,Ghee (artificial),252.00,1.5484,actual,Retail
15/10/2020,PUNJAB,Lahore,oil and fats,Oil (cooking),250.99,1.5422,actual,Retail
15/10/2020,PUNJAB,Lahore,pulses and nuts,Beans(mash),248.01,1.5239,actual,Retail
15/10/2020,PUNJAB,Lahore,pulses and nuts,Lentils (moong),237.40,1.4587,actual,Retail
15/10/2020,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",93.75,0.576,actual,Retail
15/10/2020,PUNJAB,Multan,cereals and tubers,Rice (coarse),67.17,0.4127,actual,Retail
15/10/2020,PUNJAB,Multan,cereals and tubers,Wheat,55.75,0.3425,actual,Retail
15/10/2020,PUNJAB,Multan,cereals and tubers,Wheat flour,43.00,0.2642,actual,Retail
15/10/2020,PUNJAB,Multan,"meat, fish and eggs",Eggs,159.01,0.977,actual,Retail
15/10/2020,PUNJAB,Multan,"meat, fish and eggs",Poultry,188.63,1.159,actual,Retail
15/10/2020,PUNJAB,Multan,milk and dairy,Milk,92.13,0.5661,actual,Retail
15/10/2020,PUNJAB,Multan,miscellaneous food,Sugar,98.36,0.6044,actual,Retail
15/10/2020,PUNJAB,Multan,non-food,Fuel (diesel),104.54,0.6423,actual,Retail
15/10/2020,PUNJAB,Multan,non-food,Fuel (petrol-gasoline),104.45,0.6418,actual,Retail
15/10/2020,PUNJAB,Multan,non-food,"Wage (non-qualified labour, non-agricultural)",700.00,4.3011,actual,Retail
15/10/2020,PUNJAB,Multan,oil and fats,Ghee (artificial),254.00,1.5607,actual,Retail
15/10/2020,PUNJAB,Multan,oil and fats,Oil (cooking),253.00,1.5545,actual,Retail
15/10/2020,PUNJAB,Multan,pulses and nuts,Beans(mash),229.62,1.4109,actual,Retail
15/10/2020,PUNJAB,Multan,pulses and nuts,Lentils (moong),216.95,1.333,actual,Retail
15/10/2020,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",97.71,0.6004,actual,Retail
15/10/2020,SINDH,Karachi,cereals and tubers,Wheat,57.00,0.3502,actual,Retail
15/10/2020,SINDH,Karachi,cereals and tubers,Wheat flour,70.10,0.4307,actual,Retail
15/10/2020,SINDH,Karachi,"meat, fish and eggs",Eggs,158.78,0.9756,actual,Retail
15/10/2020,SINDH,Karachi,"meat, fish and eggs",Poultry,210.00,1.2903,actual,Retail
15/10/2020,SINDH,Karachi,milk and dairy,Milk,120.00,0.7373,actual,Retail
15/10/2020,SINDH,Karachi,miscellaneous food,Sugar,97.68,0.6002,actual,Retail
15/10/2020,SINDH,Karachi,non-food,Fuel (diesel),104.55,0.6424,actual,Retail
15/10/2020,SINDH,Karachi,non-food,Fuel (petrol-gasoline),104.47,0.6419,actual,Retail
15/10/2020,SINDH,Karachi,non-food,"Wage (non-qualified labour, non-agricultural)",1000.00,6.1444,actual,Retail
15/10/2020,SINDH,Karachi,oil and fats,Ghee (artificial),254.00,1.5607,actual,Retail
15/10/2020,SINDH,Karachi,oil and fats,Oil (cooking),253.00,1.5545,actual,Retail
15/10/2020,SINDH,Karachi,pulses and nuts,Beans(mash),235.67,1.448,actual,Retail
15/10/2020,SINDH,Karachi,pulses and nuts,Lentils (moong),257.25,1.5806,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",104.92,0.6641,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,cereals and tubers,Rice (coarse),94.91,0.6007,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,cereals and tubers,Wheat,57.25,0.3623,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,63.25,0.4003,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,"meat, fish and eggs",Eggs,183.66,1.1624,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,"meat, fish and eggs",Poultry,238.27,1.508,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,milk and dairy,Milk,120.00,0.7595,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,non-food,Fuel (diesel),102.75,0.6503,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,non-food,Fuel (petrol-gasoline),102.01,0.6456,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,non-food,"Wage (non-qualified labour, non-agricultural)",997.00,6.3101,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,oil and fats,Ghee (artificial),254.00,1.6076,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,oil and fats,Oil (cooking),253.00,1.6013,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,pulses and nuts,Beans(mash),282.41,1.7874,actual,Retail
15/11/2020,BALOCHISTAN,Quetta,pulses and nuts,Lentils (moong),254.95,1.6136,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Rice (coarse),70.00,0.443,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,55.73,0.3527,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,57.44,0.3635,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Eggs,176.60,1.1177,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Poultry,215.86,1.3662,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,milk and dairy,Milk,123.49,0.7816,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,miscellaneous food,Sugar,105.28,0.6663,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),102.82,0.6508,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (petrol-gasoline),102.04,0.6458,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,"Wage (non-qualified labour, non-agricultural)",800.00,5.0633,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Ghee (artificial),252.00,1.5949,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Oil (cooking),253.00,1.6013,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Beans(mash),230.00,1.4557,actual,Retail
15/11/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (masur),160.00,1.0127,actual,Retail
15/11/2020,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",76.87,0.4865,actual,Retail
15/11/2020,PUNJAB,Lahore,cereals and tubers,Rice (coarse),60.00,0.3797,actual,Retail
15/11/2020,PUNJAB,Lahore,cereals and tubers,Wheat flour,43.00,0.2722,actual,Retail
15/11/2020,PUNJAB,Lahore,"meat, fish and eggs",Eggs,169.21,1.0709,actual,Retail
15/11/2020,PUNJAB,Lahore,"meat, fish and eggs",Poultry,204.56,1.2947,actual,Retail
15/11/2020,PUNJAB,Lahore,milk and dairy,Milk,90.00,0.5696,actual,Retail
15/11/2020,PUNJAB,Lahore,miscellaneous food,Sugar,95.20,0.6025,actual,Retail
15/11/2020,PUNJAB,Lahore,non-food,Fuel (diesel),102.83,0.6508,actual,Retail
15/11/2020,PUNJAB,Lahore,non-food,Fuel (petrol-gasoline),102.04,0.6458,actual,Retail
15/11/2020,PUNJAB,Lahore,non-food,"Wage (non-qualified labour, non-agricultural)",916.00,5.7975,actual,Retail
15/11/2020,PUNJAB,Lahore,oil and fats,Ghee (artificial),252.00,1.5949,actual,Retail
15/11/2020,PUNJAB,Lahore,oil and fats,Oil (cooking),253.00,1.6013,actual,Retail
15/11/2020,PUNJAB,Lahore,pulses and nuts,Beans(mash),247.65,1.5674,actual,Retail
15/11/2020,PUNJAB,Lahore,pulses and nuts,Lentils (moong),235.56,1.4909,actual,Retail
15/11/2020,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",93.75,0.5934,actual,Retail
15/11/2020,PUNJAB,Multan,cereals and tubers,Rice (coarse),61.19,0.3873,actual,Retail
15/11/2020,PUNJAB,Multan,cereals and tubers,Wheat,56.75,0.3592,actual,Retail
15/11/2020,PUNJAB,Multan,cereals and tubers,Wheat flour,43.00,0.2722,actual,Retail
15/11/2020,PUNJAB,Multan,"meat, fish and eggs",Eggs,165.03,1.0445,actual,Retail
15/11/2020,PUNJAB,Multan,"meat, fish and eggs",Poultry,222.30,1.407,actual,Retail
15/11/2020,PUNJAB,Multan,milk and dairy,Milk,92.67,0.5865,actual,Retail
15/11/2020,PUNJAB,Multan,miscellaneous food,Sugar,94.68,0.5992,actual,Retail
15/11/2020,PUNJAB,Multan,non-food,Fuel (diesel),102.83,0.6508,actual,Retail
15/11/2020,PUNJAB,Multan,non-food,Fuel (petrol-gasoline),102.05,0.6459,actual,Retail
15/11/2020,PUNJAB,Multan,non-food,"Wage (non-qualified labour, non-agricultural)",700.00,4.4304,actual,Retail
15/11/2020,PUNJAB,Multan,oil and fats,Ghee (artificial),254.00,1.6076,actual,Retail
15/11/2020,PUNJAB,Multan,oil and fats,Oil (cooking),253.00,1.6013,actual,Retail
15/11/2020,PUNJAB,Multan,pulses and nuts,Beans(mash),231.49,1.4651,actual,Retail
15/11/2020,PUNJAB,Multan,pulses and nuts,Lentils (moong),204.31,1.2931,actual,Retail
15/11/2020,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",99.43,0.6293,actual,Retail
15/11/2020,SINDH,Karachi,cereals and tubers,Wheat,53.50,0.3386,actual,Retail
15/11/2020,SINDH,Karachi,cereals and tubers,Wheat flour,60.59,0.3835,actual,Retail
15/11/2020,SINDH,Karachi,"meat, fish and eggs",Eggs,173.38,1.0973,actual,Retail
15/11/2020,SINDH,Karachi,milk and dairy,Milk,120.00,0.7595,actual,Retail
15/11/2020,SINDH,Karachi,miscellaneous food,Sugar,100.80,0.638,actual,Retail
15/11/2020,SINDH,Karachi,non-food,Fuel (diesel),102.83,0.6508,actual,Retail
15/11/2020,SINDH,Karachi,non-food,Fuel (petrol-gasoline),102.05,0.6459,actual,Retail
15/11/2020,SINDH,Karachi,non-food,"Wage (non-qualified labour, non-agricultural)",1000.00,6.3291,actual,Retail
15/11/2020,SINDH,Karachi,oil and fats,Ghee (artificial),254.00,1.6076,actual,Retail
15/11/2020,SINDH,Karachi,oil and fats,Oil (cooking),253.00,1.6013,actual,Retail
15/11/2020,SINDH,Karachi,pulses and nuts,Beans(mash),245.26,1.5523,actual,Retail
15/11/2020,SINDH,Karachi,pulses and nuts,Lentils (moong),252.34,1.5971,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",104.92,0.6553,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,cereals and tubers,Rice (coarse),92.88,0.5801,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,62.75,0.3919,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,"meat, fish and eggs",Eggs,215.05,1.3432,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,"meat, fish and eggs",Poultry,240.24,1.5006,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,milk and dairy,Milk,120.00,0.7495,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,miscellaneous food,Sugar,84.31,0.5266,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,non-food,Fuel (diesel),107.66,0.6725,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,non-food,Fuel (petrol-gasoline),102.96,0.6431,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,non-food,"Wage (non-qualified labour, non-agricultural)",997.00,6.2274,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,oil and fats,Ghee (artificial),259.57,1.6213,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,oil and fats,Oil (cooking),259.00,1.6177,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,pulses and nuts,Beans(mash),270.94,1.6923,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,pulses and nuts,Lentils (masur),161.43,1.0083,actual,Retail
15/12/2020,BALOCHISTAN,Quetta,pulses and nuts,Lentils (moong),257.96,1.6112,actual,Retail
15/12/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",80.00,0.4997,actual,Retail
15/12/2020,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,51.92,0.3243,actual,Retail
15/12/2020,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Eggs,199.99,1.2492,actual,Retail
15/12/2020,KHYBER PAKHTUNKHWA,Peshawar,milk and dairy,Milk,122.72,0.7665,actual,Retail
15/12/2020,KHYBER PAKHTUNKHWA,Peshawar,miscellaneous food,Sugar,86.26,0.5388,actual,Retail
15/12/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),107.73,0.6729,actual,Retail
15/12/2020,KHYBER PAKHTUNKHWA,Peshawar,non-food,"Wage (non-qualified labour, non-agricultural)",800.00,4.9969,actual,Retail
15/12/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Beans(mash),230.00,1.4366,actual,Retail
15/12/2020,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (moong),200.00,1.2492,actual,Retail
15/12/2020,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",76.87,0.4801,actual,Retail
15/12/2020,PUNJAB,Lahore,cereals and tubers,Rice (coarse),60.00,0.3748,actual,Retail
15/12/2020,PUNJAB,Lahore,cereals and tubers,Wheat flour,43.00,0.2686,actual,Retail
15/12/2020,PUNJAB,Lahore,"meat, fish and eggs",Eggs,193.62,1.2094,actual,Retail
15/12/2020,PUNJAB,Lahore,"meat, fish and eggs",Poultry,203.62,1.2718,actual,Retail
15/12/2020,PUNJAB,Lahore,milk and dairy,Milk,93.87,0.5863,actual,Retail
15/12/2020,PUNJAB,Lahore,miscellaneous food,Sugar,84.27,0.5264,actual,Retail
15/12/2020,PUNJAB,Lahore,non-food,Fuel (diesel),107.70,0.6727,actual,Retail
15/12/2020,PUNJAB,Lahore,non-food,Fuel (petrol-gasoline),102.99,0.6433,actual,Retail
15/12/2020,PUNJAB,Lahore,non-food,"Wage (non-qualified labour, non-agricultural)",916.00,5.7214,actual,Retail
15/12/2020,PUNJAB,Lahore,oil and fats,Ghee (artificial),261.56,1.6337,actual,Retail
15/12/2020,PUNJAB,Lahore,oil and fats,Oil (cooking),256.58,1.6026,actual,Retail
15/12/2020,PUNJAB,Lahore,pulses and nuts,Beans(mash),246.56,1.54,actual,Retail
15/12/2020,PUNJAB,Lahore,pulses and nuts,Lentils (moong),225.65,1.4094,actual,Retail
15/12/2020,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",93.75,0.5856,actual,Retail
15/12/2020,PUNJAB,Multan,cereals and tubers,Rice (coarse),61.55,0.3844,actual,Retail
15/12/2020,PUNJAB,Multan,cereals and tubers,Wheat,56.75,0.3545,actual,Retail
15/12/2020,PUNJAB,Multan,cereals and tubers,Wheat flour,47.77,0.2984,actual,Retail
15/12/2020,PUNJAB,Multan,"meat, fish and eggs",Eggs,193.08,1.206,actual,Retail
15/12/2020,PUNJAB,Multan,"meat, fish and eggs",Poultry,226.19,1.4128,actual,Retail
15/12/2020,PUNJAB,Multan,milk and dairy,Milk,94.31,0.5891,actual,Retail
15/12/2020,PUNJAB,Multan,miscellaneous food,Sugar,81.66,0.5101,actual,Retail
15/12/2020,PUNJAB,Multan,non-food,Fuel (diesel),107.70,0.6727,actual,Retail
15/12/2020,PUNJAB,Multan,non-food,Fuel (petrol-gasoline),103.03,0.6435,actual,Retail
15/12/2020,PUNJAB,Multan,non-food,"Wage (non-qualified labour, non-agricultural)",700.00,4.3723,actual,Retail
15/12/2020,PUNJAB,Multan,oil and fats,Ghee (artificial),257.95,1.6112,actual,Retail
15/12/2020,PUNJAB,Multan,oil and fats,Oil (cooking),253.00,1.5803,actual,Retail
15/12/2020,PUNJAB,Multan,pulses and nuts,Lentils (masur),148.71,0.9289,actual,Retail
15/12/2020,PUNJAB,Multan,pulses and nuts,Lentils (moong),205.61,1.2843,actual,Retail
15/12/2020,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",99.43,0.621,actual,Retail
15/12/2020,SINDH,Karachi,cereals and tubers,Wheat,54.60,0.341,actual,Retail
15/12/2020,SINDH,Karachi,"meat, fish and eggs",Poultry,248.43,1.5517,actual,Retail
15/12/2020,SINDH,Karachi,milk and dairy,Milk,120.00,0.7495,actual,Retail
15/12/2020,SINDH,Karachi,miscellaneous food,Sugar,83.32,0.5204,actual,Retail
15/12/2020,SINDH,Karachi,non-food,Fuel (diesel),107.74,0.673,actual,Retail
15/12/2020,SINDH,Karachi,non-food,Fuel (petrol-gasoline),103.00,0.6433,actual,Retail
15/12/2020,SINDH,Karachi,non-food,"Wage (non-qualified labour, non-agricultural)",1000.00,6.2461,actual,Retail
15/12/2020,SINDH,Karachi,oil and fats,Ghee (artificial),264.00,1.649,actual,Retail
15/12/2020,SINDH,Karachi,oil and fats,Oil (cooking),259.00,1.6177,actual,Retail
15/12/2020,SINDH,Karachi,pulses and nuts,Beans(mash),244.78,1.5289,actual,Retail
15/12/2020,SINDH,Karachi,pulses and nuts,Lentils (moong),247.08,1.5433,actual,Retail
15/01/2021,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",104.92,0.6553,actual,Retail
15/01/2021,BALOCHISTAN,Quetta,cereals and tubers,Wheat,60.25,0.3763,actual,Retail
15/01/2021,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,49.68,0.3103,actual,Retail
15/01/2021,BALOCHISTAN,Quetta,"meat, fish and eggs",Poultry,193.16,1.2065,actual,Retail
15/01/2021,BALOCHISTAN,Quetta,milk and dairy,Milk,120.00,0.7495,actual,Retail
15/01/2021,BALOCHISTAN,Quetta,miscellaneous food,Sugar,95.03,0.5936,actual,Retail
15/01/2021,BALOCHISTAN,Quetta,non-food,Fuel (diesel),111.71,0.6978,actual,Retail
15/01/2021,BALOCHISTAN,Quetta,non-food,Fuel (petrol-gasoline),108.09,0.6751,actual,Retail
15/01/2021,BALOCHISTAN,Quetta,non-food,"Wage (non-qualified labour, non-agricultural)",997.00,6.2274,actual,Retail
15/01/2021,BALOCHISTAN,Quetta,pulses and nuts,Beans(mash),273.71,1.7096,actual,Retail
15/01/2021,BALOCHISTAN,Quetta,pulses and nuts,Lentils (moong),267.36,1.67,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",80.79,0.5046,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,52.08,0.3253,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,51.03,0.3187,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Eggs,169.11,1.0563,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,milk and dairy,Milk,121.85,0.7611,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,miscellaneous food,Sugar,93.22,0.5823,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),112.20,0.7008,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (petrol-gasoline),108.10,0.6752,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,non-food,"Wage (non-qualified labour, non-agricultural)",800.00,4.9969,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Ghee (artificial),270.33,1.6885,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Oil (cooking),267.95,1.6736,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Beans(mash),235.74,1.4725,actual,Retail
15/01/2021,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (moong),200.00,1.2492,actual,Retail
15/01/2021,PUNJAB,Lahore,cereals and tubers,"Rice (basmati, broken)",76.87,0.4801,actual,Retail
15/01/2021,PUNJAB,Lahore,cereals and tubers,Rice (coarse),60.00,0.3748,actual,Retail
15/01/2021,PUNJAB,Lahore,cereals and tubers,Wheat,61.08,0.3815,actual,Retail
15/01/2021,PUNJAB,Lahore,cereals and tubers,Wheat flour,43.00,0.2686,actual,Retail
15/01/2021,PUNJAB,Lahore,"meat, fish and eggs",Eggs,156.24,0.9759,actual,Retail
15/01/2021,PUNJAB,Lahore,"meat, fish and eggs",Poultry,164.24,1.0259,actual,Retail
15/01/2021,PUNJAB,Lahore,milk and dairy,Milk,100.00,0.6246,actual,Retail
15/01/2021,PUNJAB,Lahore,miscellaneous food,Sugar,93.41,0.5834,actual,Retail
15/01/2021,PUNJAB,Lahore,non-food,Fuel (diesel),112.19,0.7007,actual,Retail
15/01/2021,PUNJAB,Lahore,non-food,Fuel (petrol-gasoline),108.10,0.6752,actual,Retail
15/01/2021,PUNJAB,Lahore,non-food,"Wage (non-qualified labour, non-agricultural)",916.00,5.7214,actual,Retail
15/01/2021,PUNJAB,Lahore,oil and fats,Ghee (artificial),269.93,1.686,actual,Retail
15/01/2021,PUNJAB,Lahore,oil and fats,Oil (cooking),278.28,1.7382,actual,Retail
15/01/2021,PUNJAB,Lahore,pulses and nuts,Beans(mash),247.51,1.546,actual,Retail
15/01/2021,PUNJAB,Lahore,pulses and nuts,Lentils (moong),227.18,1.419,actual,Retail
15/01/2021,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",93.75,0.5856,actual,Retail
15/01/2021,PUNJAB,Multan,cereals and tubers,Rice (coarse),64.66,0.4039,actual,Retail
15/01/2021,PUNJAB,Multan,cereals and tubers,Wheat,56.75,0.3545,actual,Retail
15/01/2021,PUNJAB,Multan,cereals and tubers,Wheat flour,43.00,0.2686,actual,Retail
15/01/2021,PUNJAB,Multan,"meat, fish and eggs",Eggs,145.62,0.9096,actual,Retail
15/01/2021,PUNJAB,Multan,milk and dairy,Milk,94.31,0.5891,actual,Retail
15/01/2021,PUNJAB,Multan,miscellaneous food,Sugar,89.68,0.5601,actual,Retail
15/01/2021,PUNJAB,Multan,non-food,Fuel (diesel),112.23,0.701,actual,Retail
15/01/2021,PUNJAB,Multan,non-food,Fuel (petrol-gasoline),108.11,0.6753,actual,Retail
15/01/2021,PUNJAB,Multan,oil and fats,Ghee (artificial),276.00,1.7239,actual,Retail
15/01/2021,PUNJAB,Multan,oil and fats,Oil (cooking),271.00,1.6927,actual,Retail
15/01/2021,PUNJAB,Multan,pulses and nuts,Beans(mash),233.12,1.4561,actual,Retail
15/01/2021,PUNJAB,Multan,pulses and nuts,Lentils (moong),227.95,1.4238,actual,Retail
15/01/2021,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",99.43,0.621,actual,Retail
